eventid,iyear,imonth,country_txt,region_txt,city,latitude,longitude,nkill,nwound
202105230010,2021,5,Mali,Sub-Saharan Africa,Alatona,14.810422,-5.957864,0,0
202105230012,2021,5,Nigeria,Sub-Saharan Africa,Kenvanger,7.165786,9.284102,17,0
202105230013,2021,5,Nigeria,Sub-Saharan Africa,Yooyo,7.14236,9.653011,17,0
202105230014,2021,5,Nigeria,Sub-Saharan Africa,Utange,7.354278,9.700975,16,0
202105230015,2021,5,Rwanda,Sub-Saharan Africa,Rwamisave,-2.53027,29.185578,2,0
202105230016,2021,5,Ethiopia,Sub-Saharan Africa,Borena district,5.994488,38.019112,7,5
202105230017,2021,5,Nigeria,Sub-Saharan Africa,Ugbuodo,6.511408,8.129767,2,0
202105230021,2021,5,Nigeria,Sub-Saharan Africa,Awka,6.222216,7.069272,2,0
202105230022,2021,5,Nigeria,Sub-Saharan Africa,Awka,6.234881,7.080435,0,1
202105230023,2021,5,Nigeria,Sub-Saharan Africa,Awka,6.222004,7.082116,2,0
202105230024,2021,5,Nigeria,Sub-Saharan Africa,Ahiazu-Mbaise district,5.538455,7.243711,0,0
202105230025,2021,5,Nigeria,Sub-Saharan Africa,Ibeagwa Aka,6.922402,7.400287,0,0
202105230026,2021,5,Peru,South America,Chimpinchariato,-12.202222,-74.186389,8,0
202105230027,2021,5,Peru,South America,Chimpinchariato,-12.202222,-74.186389,8,0
202105230030,2021,5,Iraq,Middle East & North Africa,Unknown,32.559761,41.919647,0,1
202105230035,2021,5,Iraq,Middle East & North Africa,Unknown,30.293114,47.292389,0,0
202105230036,2021,5,Iraq,Middle East & North Africa,Al-Jamalonat,33.773349,45.14945,0,2
202105230037,2021,5,Myanmar,Southeast Asia,Moebyel,19.744167,97.092778,13,2
202105230038,2021,5,Myanmar,Southeast Asia,Demoso,19.543874,97.162312,0,0
202105230040,2021,5,Afghanistan,South Asia,Wach Kot,34.078889,70.577778,11,4
202105230041,2021,5,Afghanistan,South Asia,Mamand,34.056667,70.661111,10,3
202105230042,2021,5,Iraq,Middle East & North Africa,Tamim,36.083278,42.505653,0,0
202105230043,2021,5,Nigeria,Sub-Saharan Africa,Amoka,6.621693,7.387546,1,0
202105240001,2021,5,Afghanistan,South Asia,Pekha,34.08218,70.667035,10,3
202105240002,2021,5,Afghanistan,South Asia,Baghlani Jadid district,36.178903,68.745306,3,0
202105240003,2021,5,Afghanistan,South Asia,Yaftal Sufla district,37.315203,70.392522,3,3
202105240004,2021,5,Afghanistan,South Asia,Bagrami district,34.464788,69.454618,1,1
202105240008,2021,5,Mali,Sub-Saharan Africa,Bamako,12.639232,-8.002889,0,0
202105240009,2021,5,Burkina Faso,Sub-Saharan Africa,Tialbonga,12.351112,1.277778,0,5
202105240010,2021,5,Afghanistan,South Asia,Ruyi Du Ab district,35.188463,70.412404,2,5
202105240012,2021,5,Afghanistan,South Asia,Jurm district,36.864722,70.834167,3,3
202105240013,2021,5,Afghanistan,South Asia,Khash district,36.940278,70.725556,3,2
202105240014,2021,5,Afghanistan,South Asia,Raghistan district,37.627018,70.716847,3,2
202105240015,2021,5,Iraq,Middle East & North Africa,Al-Baghdadi,33.802751,42.447003,0,0
202105240016,2021,5,Afghanistan,South Asia,Qaysar district,35.564601,64.431892,4,3
202105240017,2021,5,South Africa,Sub-Saharan Africa,Richards Bay,-28.77242,32.125217,1,0
202105240030,2021,5,Switzerland,Western Europe,Dulliken,47.356192,7.941913,0,9
202105240031,2021,5,Syria,Middle East & North Africa,Al-Shajarah,32.924881,36.176262,1,0
202105240033,2021,5,Ethiopia,Sub-Saharan Africa,Chungi,7.6654,36.8468,0,0
202105240034,2021,5,Ethiopia,Sub-Saharan Africa,Roba,7.6654,36.8468,0,0
202105240035,2021,5,Ethiopia,Sub-Saharan Africa,Mero,8.458045,36.868079,0,0
202105240037,2021,5,Yemen,Middle East & North Africa,Al-Sabaa Al-Ali,13.90123,43.479083,0,0
202105240038,2021,5,Yemen,Middle East & North Africa,Al-Asfali,13.912357,43.484095,0,0
202105240039,2021,5,Yemen,Middle East & North Africa,Al-Sila,13.938422,43.478829,0,0
202105240040,2021,5,Yemen,Middle East & North Africa,Al-Shainah,15.305307,43.01949,4,0
202105240044,2021,5,Yemen,Middle East & North Africa,Asdas,15.765833,45.081389,0,3
202105240045,2021,5,Yemen,Middle East & North Africa,Al-Kasarah,15.5378,45.136,0,0
202105240046,2021,5,Chile,South America,Pailahueque,-38.133324,-72.322699,1,0
202105240048,2021,5,Colombia,South America,La Variante,1.421465,-78.622783,0,0
202105250001,2021,5,Afghanistan,South Asia,Baraki Barak district,33.969093,68.950979,4,0
202105250002,2021,5,Afghanistan,South Asia,Aqcha district,36.901498,66.18317,6,0
202105250008,2021,5,Ukraine,Eastern Europe,Pivnichne,48.401391,37.90488,0,0
202105250013,2021,5,Cameroon,Sub-Saharan Africa,Lassin,6.433333,10.583333,5,0
202105250014,2021,5,Syria,Middle East & North Africa,Unknown,36.226239,37.46814,0,0
202105250015,2021,5,Afghanistan,South Asia,Logariha,34.862222,69.093333,0,3
202105250016,2021,5,Afghanistan,South Asia,Logariha,34.862222,69.093333,0,3
202105250017,2021,5,Afghanistan,South Asia,Encho,35.046667,69.261944,2,0
202105250019,2021,5,Burkina Faso,Sub-Saharan Africa,Beldiabe,14.75698,-0.12244,0,2
202105250020,2021,5,Burkina Faso,Sub-Saharan Africa,Mamasi,14.785556,-0.057778,1,0
202105250021,2021,5,China,East Asia,Fuxin,42.015556,121.658889,1,5
202105250022,2021,5,Nigeria,Sub-Saharan Africa,Owerri,5.494776,7.028654,1,0
202105250023,2021,5,Nigeria,Sub-Saharan Africa,Iwollo Oghe,6.441667,7.283611,5,0
202105250027,2021,5,Iraq,Middle East & North Africa,Unknown,31.052512,45.997426,0,0
202105250029,2021,5,Afghanistan,South Asia,Bot Khak,34.503258,69.35629,1,2
202105250030,2021,5,Myanmar,Southeast Asia,Demoso,19.543874,97.162312,7,0
202105250031,2021,5,Colombia,South America,Timbio,2.352686,-76.683352,0,0
202105250032,2021,5,Colombia,South America,Tamboral,2.87421,-76.69693,3,0
202105250034,2021,5,Iraq,Middle East & North Africa,Unknown,32.043691,45.14945,0,0
202105250035,2021,5,Argentina,South America,Bahia Blanca,-38.723228,-62.268304,0,0
202105260003,2021,5,Afghanistan,South Asia,Sholgara district,36.370146,66.891581,1,1
202105260004,2021,5,Afghanistan,South Asia,Qaysar district,35.564601,64.431892,7,9
202105260006,2021,5,Afghanistan,South Asia,Yangi Qala district,37.400987,69.691155,3,0
202105260010,2021,5,Syria,Middle East & North Africa,Elnaymah,32.634678,36.157256,0,0
202105260011,2021,5,Cameroon,Sub-Saharan Africa,Ekondo Titi,4.600373,9.037761,2,0
202105260012,2021,5,Democratic Republic of the Congo,Sub-Saharan Africa,Muthotholi,0.355278,29.631111,7,0
202105260013,2021,5,Democratic Republic of the Congo,Sub-Saharan Africa,Killingwa,-0.791773,29.045993,6,0
202105260014,2021,5,Democratic Republic of the Congo,Sub-Saharan Africa,Libokora,0.35,29.646111,5,0
202105260015,2021,5,Afghanistan,South Asia,Khwaja Umari district,33.675278,68.421667,0,0
202105260016,2021,5,Burkina Faso,Sub-Saharan Africa,Koulpiko,13.414828,-1.0563,2,0
202105260017,2021,5,Burkina Faso,Sub-Saharan Africa,Kelbo,13.863791,-1.163519,0,0
202105260019,2021,5,Pakistan,South Asia,Narmikhel Bakkakhel,32.903333,70.636667,0,1
202105260020,2021,5,Germany,Western Europe,Gruenheide,52.424021,13.820434,0,0
202105260022,2021,5,Saudi Arabia,Middle East & North Africa,Unknown,17.173818,42.707611,0,0
202105260023,2021,5,Yemen,Middle East & North Africa,Dthina,13.634341,46.056321,0,0
202105260028,2021,5,Cameroon,Sub-Saharan Africa,Jeyu,6.470374,10.439656,2,0
202105260029,2021,5,Afghanistan,South Asia,Bawli,34.366687,70.235937,0,0
202105260032,2021,5,Yemen,Middle East & North Africa,Ash Shamayatayn district,13.218725,43.915037,0,0
202105260033,2021,5,Yemen,Middle East & North Africa,Ghareeb,15.4928,45.3631,0,0
202105260036,2021,5,Myanmar,Southeast Asia,Mongyai,22.414886,98.038946,0,0
202105270002,2021,5,Ukraine,Eastern Europe,Novotoshkivske,48.727014,38.633059,1,0
202105270013,2021,5,Nigeria,Sub-Saharan Africa,Shikaan,7.165786,9.284102,36,0
202105270014,2021,5,Nigeria,Sub-Saharan Africa,Pangari,8.128611,10.986111,2,11
202105270015,2021,5,Democratic Republic of the Congo,Sub-Saharan Africa,Bulongo,0.346102,29.654343,1,2
202105270017,2021,5,Afghanistan,South Asia,Daman,34.475,70.532222,0,3
202105270018,2021,5,Afghanistan,South Asia,Shaburhan,34.452583,70.479396,0,2
202105270019,2021,5,Afghanistan,South Asia,Chah Ab district,37.45,69.879722,0,0
202105270020,2021,5,Iraq,Middle East & North Africa,Unknown,29.913317,45.299387,0,0
202105270022,2021,5,Myanmar,Southeast Asia,Thaton district,17.2167,97.23023,1,1
202105270023,2021,5,Myanmar,Southeast Asia,Mawlamyine district,15.248758,97.853115,0,5
202105270024,2021,5,Philippines,Southeast Asia,Macalamcam B,13.862386,121.328429,0,1
202105270026,2021,5,Nigeria,Sub-Saharan Africa,Makurdi,7.732152,8.539144,6,14
202105270027,2021,5,Nigeria,Sub-Saharan Africa,Shikaan,7.165786,9.284102,12,0
202105270028,2021,5,Nigeria,Sub-Saharan Africa,Mbagena,7.197538,9.520768,12,0
202105270029,2021,5,Nigeria,Sub-Saharan Africa,Kpav,7.165786,9.284102,12,0
202105270039,2021,5,India,South Asia,Sukma district,18.390912,81.6588,0,0
202105270041,2021,5,Iraq,Middle East & North Africa,Hamandaliyah,33.773349,45.14945,0,0
202105270043,2021,5,Iraq,Middle East & North Africa,Qaim district,34.316858,41.16026,0,0
202105270044,2021,5,Iraq,Middle East & North Africa,Qaim district,34.316858,41.16026,0,2
202105270047,2021,5,Colombia,South America,Unknown,3.800889,-76.641271,0,7
202105270049,2021,5,Myanmar,Southeast Asia,Mongyai,22.414886,98.038946,0,0
202105280001,2021,5,Afghanistan,South Asia,Muqur district,35.039722,63.2925,1,0
202105280004,2021,5,Afghanistan,South Asia,Gizab district,33.6025,66.0625,1,3
202105280005,2021,5,Afghanistan,South Asia,Nahri Saraj district,31.829949,64.568109,3,5
202105280012,2021,5,Democratic Republic of the Congo,Sub-Saharan Africa,Mighende,0.386377,29.869981,5,0
202105280015,2021,5,Central African Republic,Sub-Saharan Africa,Bandiba,5.514238,14.794122,5,5
202105280016,2021,5,Nigeria,Sub-Saharan Africa,Kurmin Kare,9.764203,7.454194,0,0
202105280017,2021,5,Philippines,Southeast Asia,Nicolas,12.304933,121.2025,2,9
202105280018,2021,5,Afghanistan,South Asia,Unknown,34.872565,70.098393,0,0
202105280019,2021,5,Afghanistan,South Asia,Badghisi,36.065556,64.6625,0,4
202105280021,2021,5,Nigeria,Sub-Saharan Africa,Mbakpa,7.663893,8.177564,1,0
202105280023,2021,5,Pakistan,South Asia,Babuzai,34.42317,72.138651,2,3
202105280024,2021,5,Indonesia,Southeast Asia,Pegunungan Bintang district,-4.794367,140.768766,1,0
202105280025,2021,5,France,Western Europe,La Chapelle-sur-Erdre,47.299576,-1.550638,1,3
202105280031,2021,5,Philippines,Southeast Asia,Cotmon,13.1175,123.663611,0,1
202105280032,2021,5,Philippines,Southeast Asia,Don Pablo Dela Rosa,12.538981,123.334586,0,1
202105280033,2021,5,Iraq,Middle East & North Africa,Al-Kufa district,32.047243,44.370941,0,0
202105280034,2021,5,Iraq,Middle East & North Africa,Shatrah district,31.40838,46.175681,0,0
202105280035,2021,5,Myanmar,Southeast Asia,Muse district,23.943333,98.146111,1,2
202105280036,2021,5,Afghanistan,South Asia,Mes Aynak,34.268329,69.294848,0,0
202105280037,2021,5,Myanmar,Southeast Asia,Pinlon,20.993461,97.528149,1,3
202105280038,2021,5,Myanmar,Southeast Asia,Pinlon,20.983278,97.530904,0,0
202105280039,2021,5,Mozambique,Sub-Saharan Africa,Quiwiya,-10.687454,40.580685,10,0
202105290001,2021,5,Afghanistan,South Asia,Ghoryan district,34.341415,61.501926,6,2
202105290003,2021,5,Afghanistan,South Asia,Sar Hawza district,33.101959,69.021179,1,2
202105290004,2021,5,Afghanistan,South Asia,Muqur district,35.039722,63.2925,1,0
202105290005,2021,5,Somalia,Sub-Saharan Africa,Unknown,0.480878,41.853619,7,0
202105290006,2021,5,Afghanistan,South Asia,Farah,32.446463,62.145413,1,0
202105290007,2021,5,India,South Asia,Jablipora,33.789484,75.075398,2,0
202105290008,2021,5,Democratic Republic of the Congo,Sub-Saharan Africa,Kinyatsi,0.332954,29.67329,6,0
202105290009,2021,5,Venezuela,South America,La Primavera,7.121968,-71.838098,0,0
202105290010,2021,5,Afghanistan,South Asia,Anarjoi,34.848888,69.654721,6,4
202105290011,2021,5,Nigeria,Sub-Saharan Africa,Owerri,5.493961,7.02538,1,0
202105290012,2021,5,Afghanistan,South Asia,Unknown,34.963098,68.810885,2,0
202105290013,2021,5,Afghanistan,South Asia,Kohi Safi district,34.795257,69.526124,0,0
202105290014,2021,5,Afghanistan,South Asia,Ghorband district,34.929646,68.858577,0,0
202105290017,2021,5,Iraq,Middle East & North Africa,Naw Doman,34.239444,45.253333,1,1
202105290019,2021,5,Iraq,Middle East & North Africa,Baiji district,35.018003,43.445215,0,0
202105290021,2021,5,Nigeria,Sub-Saharan Africa,Atta,5.746298,6.986037,0,0
202105290022,2021,5,Nigeria,Sub-Saharan Africa,Izombe,5.634367,6.859224,4,0
202105290023,2021,5,Saudi Arabia,Middle East & North Africa,Khamis Mushayt,18.292638,42.801003,0,0
202105290024,2021,5,Yemen,Middle East & North Africa,As-Salif,15.317471,42.672696,0,0
202105290028,2021,5,Afghanistan,South Asia,Imam Sahib district,37.157843,68.882423,0,0
202105290029,2021,5,Myanmar,Southeast Asia,Payathonzu,15.313859,98.380052,0,0
202105290030,2021,5,Myanmar,Southeast Asia,Payathonzu,15.313859,98.380052,0,0
202105290031,2021,5,Nigeria,Sub-Saharan Africa,Umuahia North district,5.569588,7.471177,10,0
202105290032,2021,5,Nigeria,Sub-Saharan Africa,Ubakala,5.52243,7.4973,2,0
202105290033,2021,5,Afghanistan,South Asia,Sarkhab,34.136301,69.231495,18,0
202105290034,2021,5,Nigeria,Sub-Saharan Africa,Unknown,6.536353,7.435619,1,0
202105290035,2021,5,Afghanistan,South Asia,Ghomeen,34.656237,70.221768,1,0
202105290036,2021,5,Nigeria,Sub-Saharan Africa,Owerri district,5.497015,7.032132,1,0
202105290037,2021,5,Myanmar,Southeast Asia,Kone Tan,20.287959,92.726734,0,0
202105300001,2021,5,Afghanistan,South Asia,Fayzabad district,36.704444,66.329444,9,0
202105300003,2021,5,Afghanistan,South Asia,Jawand district,34.925508,64.147824,1,1
202105300004,2021,5,Afghanistan,South Asia,Ab Kamari district,35.077911,62.873525,1,0
202105300005,2021,5,Afghanistan,South Asia,Shinwari district,35.120278,68.970556,1,2
202105300011,2021,5,Afghanistan,South Asia,Shamlan,31.1425,64.16,3,0
202105300012,2021,5,Afghanistan,South Asia,Kari,31.132511,64.212898,0,0
202105300013,2021,5,Afghanistan,South Asia,Kari,31.132511,64.212898,0,0
202105300014,2021,5,Mali,Sub-Saharan Africa,Bougouni,11.418288,-7.470593,5,0
202105300015,2021,5,Democratic Republic of the Congo,Sub-Saharan Africa,Kibanda,-0.791773,29.045993,2,0
202105300016,2021,5,Nigeria,Sub-Saharan Africa,Umueze Obiangwu,5.31087,7.135938,1,0
202105300017,2021,5,Philippines,Southeast Asia,Badas,6.937225,126.182858,0,1
202105300019,2021,5,Afghanistan,South Asia,Mulayan,34.238723,69.957596,2,1
202105300020,2021,5,Cameroon,Sub-Saharan Africa,Kombou,5.737625,10.16356,2,0
202105300022,2021,5,Nigeria,Sub-Saharan Africa,Okwudor,5.720542,7.008696,0,0
202105300024,2021,5,Iraq,Middle East & North Africa,Unknown,34.880902,44.501741,0,4
202105300025,2021,5,India,South Asia,Bahuahi,25.5725,86.4025,1,0
202105300026,2021,5,Burkina Faso,Sub-Saharan Africa,Norakinga,13.78832,-1.138885,2,3
202105300027,2021,5,Burkina Faso,Sub-Saharan Africa,Takatami,13.248855,0.956398,2,0
202105300028,2021,5,Yemen,Middle East & North Africa,Lawdar district,13.879274,45.869518,0,1
202105300034,2021,5,Nigeria,Sub-Saharan Africa,Ndigwe,6.799167,8.005278,6,0
202105300035,2021,5,Nigeria,Sub-Saharan Africa,Ataloga,6.799167,8.005278,4,0
202105300036,2021,5,Nigeria,Sub-Saharan Africa,Odokem,6.799167,8.005278,4,0
202105300037,2021,5,Nigeria,Sub-Saharan Africa,Ekile,6.819893,8.14478,4,0
202105300038,2021,5,Nigeria,Sub-Saharan Africa,Nduobasi,6.799167,8.005278,4,0
202105300039,2021,5,Nigeria,Sub-Saharan Africa,Ekpufu,6.799167,8.005278,4,0
202105300040,2021,5,Nigeria,Sub-Saharan Africa,Obakota,6.799167,8.005278,4,0
202105310001,2021,5,Afghanistan,South Asia,Khost Wa Firing district,35.923011,69.708521,1,0
202105310003,2021,5,Afghanistan,South Asia,Qurghan district,37.035833,64.942222,1,0
202105310004,2021,5,Afghanistan,South Asia,Baghlani Jadid district,36.178903,68.745306,5,28
202105310005,2021,5,India,South Asia,Saimooh,33.894626,75.107315,0,0
202105310006,2021,5,India,South Asia,Panzgam,33.921793,75.013897,0,0
202105310008,2021,5,Pakistan,South Asia,Pir Ismail Ziarat,30.174444,66.761944,9,14
202105310014,2021,5,Nigeria,Sub-Saharan Africa,Marte,12.365278,13.829167,7,5
202105310016,2021,5,Democratic Republic of the Congo,Sub-Saharan Africa,Boga,1.049722,29.9275,31,22
202105310017,2021,5,Democratic Republic of the Congo,Sub-Saharan Africa,Tchabi,0.963971,29.860941,26,21
202105310018,2021,5,Iraq,Middle East & North Africa,Muqdadiyah district,33.94857,44.915994,1,0
202105310019,2021,5,Israel,Middle East & North Africa,Sadeh Avraham,31.206808,34.464185,0,2
202105310020,2021,5,India,South Asia,Kurkpania,23.8,85.92,0,0
202105310021,2021,5,Afghanistan,South Asia,Saydabad district,34.009944,68.729144,0,0
202105310022,2021,5,Afghanistan,South Asia,Saydabad district,34.009944,68.729144,0,0
202105310023,2021,5,Nigeria,Sub-Saharan Africa,Port Harcourt,4.804244,6.992399,0,2
202105310024,2021,5,Nigeria,Sub-Saharan Africa,Isu district,5.688056,7.056389,0,0
202105310027,2021,5,India,South Asia,Venkatapuram,18.302824,80.552179,0,0
202105310028,2021,5,Iraq,Middle East & North Africa,Nadoman,34.239444,45.253333,1,1
202105310029,2021,5,Myanmar,Southeast Asia,Namphetka,23.585278,98.116389,11,1
202105310030,2021,5,Iraq,Middle East & North Africa,Al-Abayji,33.673248,44.361488,0,2
202105310031,2021,5,Iraq,Middle East & North Africa,Makhmur district,35.857729,43.36641,0,0
202105310032,2021,5,Nigeria,Sub-Saharan Africa,Nnodo,6.38403,8.121734,2,0
202105310033,2021,5,Nigeria,Sub-Saharan Africa,Minna,9.583555,6.546316,1,0
202105310034,2021,5,Colombia,South America,Quebradon Sur,2.559634,-75.25408,9,0
202105310035,2021,5,Israel,Middle East & North Africa,Shaar HaNegev regional council,31.507726,34.630337,0,0
202105310038,2021,5,Afghanistan,South Asia,Nawruz Khel,34.800008,69.664073,6,0
202105310044,2021,5,Colombia,South America,Pailitas district,8.925889,-73.584088,0,1
202105310045,2021,6,Nigeria,Sub-Saharan Africa,Umuokwe,5.664988,6.909635,3,0
202105310047,2021,5,Tunisia,Middle East & North Africa,Unknown,35.077912,8.656724,0,1
202106010002,2021,5,Afghanistan,South Asia,Garmsir district,31.141785,64.236997,4,2
202106010003,2021,5,Afghanistan,South Asia,Dorahi,31.363647,63.958611,5,0
202106010004,2021,6,Syria,Middle East & North Africa,Al-Humur,36.478632,40.844551,1,3
202106010005,2021,6,Philippines,Southeast Asia,Palestina,13.60806,123.249586,0,0
202106010006,2021,6,Uganda,Sub-Saharan Africa,Kampala,0.360487,32.598656,2,2
202106010007,2021,6,Afghanistan,South Asia,Sirahi Hofian,35.015729,69.187446,4,4
202106010008,2021,6,Democratic Republic of the Congo,Sub-Saharan Africa,Mayimoya,0.770312,29.569688,5,0
202106010010,2021,6,Pakistan,South Asia,Appi,32.97002,70.277585,2,3
202106010011,2021,5,Nigeria,Sub-Saharan Africa,Omuma,5.751532,6.95514,0,0
202106010012,2021,6,Afghanistan,South Asia,Qarabagh district,34.849166,69.176111,0,0
202106010019,2021,6,Afghanistan,South Asia,Zahidabad,34.238491,69.102303,1,2
202106010020,2021,6,Afghanistan,South Asia,Tagab district,34.811201,69.690088,4,1
202106010024,2021,6,France,Western Europe,Gap,44.56127,6.084767,0,0
202106010026,2021,6,Nigeria,Sub-Saharan Africa,Bukuru,9.765259,8.85971,1,0
202106010027,2021,6,Afghanistan,South Asia,Hasan Karez,32.503681,67.475491,8,5
202106010030,2021,6,Yemen,Middle East & North Africa,Ibb,13.972093,44.162534,0,0
202106010031,2021,6,Yemen,Middle East & North Africa,Ibb,13.972093,44.162534,0,0
202106010037,2021,6,Afghanistan,South Asia,Bama Khel,34.186111,70.255,5,6
202106010038,2021,6,Afghanistan,South Asia,Kakarak,34.378333,70.153607,7,3
202106020001,2021,6,Iraq,Middle East & North Africa,Refai district,31.720556,46.107778,0,0
202106020002,2021,6,Afghanistan,South Asia,Shirin Tagab district,36.23828,64.864446,1,0
202106020003,2021,6,Afghanistan,South Asia,Chahar Bolak district,36.800741,66.671101,2,1
202106020008,2021,6,Afghanistan,South Asia,Chaghan,34.88525,71.13701,0,9
